;Species;Gene;GeneName;Ala;Arg;Asn;Asp;Cys;Gln;Glu;Gly;His;Ile;Leu;Lys;Met;Phe;Pro;Ser;Thr;Trp;Tyr;Val
19408;Ruegeria_faecimaris;ND4;NADH-quinone oxidoreductase subunit M;42;10;4;14;1;7;10;33;8;27;53;9;29;34;12;23;25;7;14;40
19409;Sulfitobacter_dubius;ND4;NADH-quinone oxidoreductase subunit M;39;9;8;14;2;10;13;36;7;27;52;9;28;40;12;20;27;8;13;39
19410;Fodinicurvata_sediminis;ND4;NADH-quinone oxidoreductase subunit M;41;11;2;11;3;9;10;31;5;26;58;9;21;29;15;21;22;8;16;33
19411;Paracraurococcus_ruber;ND4;NADH-quinone oxidoreductase subunit M;44;11;4;9;3;4;12;33;7;22;50;9;17;32;13;18;16;7;16;42
19412;Altererythrobacter_soli;ND4;NADH-quinone oxidoreductase subunit M;52;9;7;10;2;8;10;35;7;32;53;6;24;26;14;19;17;13;17;27
19413;Gemmobacter_lutimaris;ND4;NADH-quinone oxidoreductase subunit M;50;11;10;17;3;10;10;38;7;31;59;12;29;36;13;20;30;8;18;42
19414;Thioclava_atlantica;ND4;NADH-quinone oxidoreductase subunit M;33;11;6;10;1;7;10;37;7;35;49;10;17;36;17;18;28;10;18;42
19416;Sphingomicrobium_lutaoense;ND4;NADH-quinone oxidoreductase subunit M;44;11;3;12;3;6;13;32;5;25;49;8;22;27;15;22;16;9;16;31
19417;Novosphingobium_flavum;ND4;NADH-quinone oxidoreductase subunit M;37;8;3;9;3;9;9;32;8;30;48;9;23;26;11;23;17;8;18;25
19418;Albidovulum_inexpectatum;ND4;NADH-quinone oxidoreductase subunit M;41;11;5;14;1;8;9;34;6;28;54;10;23;33;13;21;25;8;15;43
19419;Neorhizobium_tomejilense;ND4;NADH-quinone oxidoreductase subunit M;37;8;6;8;3;7;9;30;6;25;41;11;24;27;11;20;20;9;16;39
19420;Novosphingobium_panipatense;ND4;NADH-quinone oxidoreductase subunit M;38;10;3;9;3;8;11;35;7;28;52;6;21;29;14;24;18;9;18;26
19421;Aureimonas_endophytica;ND4;NADH-quinone oxidoreductase subunit M;37;11;4;10;3;6;11;30;5;28;50;12;18;30;13;23;22;10;18;33
19422;Aurantiacibacter_atlanticus;ND4;NADH-quinone oxidoreductase subunit M;49;9;8;12;3;9;10;37;6;32;49;6;28;29;17;20;14;11;19;33
19423;Paraurantiacibacter_namhicola;ND4;NADH-quinone oxidoreductase subunit M;47;9;5;12;2;8;12;32;6;32;49;9;26;29;16;22;17;11;17;27
19424;Caulobacter_radicis;ND4;NADH-quinone oxidoreductase subunit M;35;11;6;6;3;6;13;33;6;32;46;10;21;28;16;21;23;8;17;34
19425;Rhodovulum_viride;ND4;NADH-quinone oxidoreductase subunit M;47;13;5;17;3;10;9;39;7;30;56;10;28;38;15;20;30;10;16;40
19426;Fodinicurvata_fenggangensis;ND4;NADH-quinone oxidoreductase subunit M;41;11;4;11;3;9;10;31;5;27;58;9;21;29;15;20;20;8;16;33
19427;Roseivivax_halodurans;ND4;NADH-quinone oxidoreductase subunit M;39;10;6;11;2;8;11;33;7;30;50;11;24;33;14;20;22;7;13;37
19428;Epibacterium_multivorans;ND4;NADH-quinone oxidoreductase subunit M;44;10;7;16;1;13;10;39;7;32;54;12;30;43;14;23;27;10;15;47
19429;Rhodospirillum_rubrum;ND4;NADH-quinone oxidoreductase subunit M;39;12;3;9;3;5;12;32;6;26;51;11;26;31;14;21;18;7;15;40
19430;Rhodovulum_kholense;ND4;NADH-quinone oxidoreductase subunit M;44;11;5;14;3;9;7;36;7;30;50;9;26;32;14;17;27;9;15;37
19432;Inquilinus_limosus;ND4;NADH-quinone oxidoreductase subunit M;33;12;2;9;3;7;15;31;6;27;54;8;24;27;14;23;24;7;15;41
19433;Litoreibacter_janthinus;ND4;NADH-quinone oxidoreductase subunit M;38;9;5;12;3;7;9;33;7;33;49;10;27;29;11;24;25;7;15;30
19434;Magnetospirillum_moscoviense;ND4;NADH-quinone oxidoreductase subunit M;36;13;1;11;4;6;12;31;7;26;44;9;28;29;14;22;22;7;18;42
19435;Novosphingobium_malaysiense;ND4;NADH-quinone oxidoreductase subunit M;36;9;3;10;2;7;11;35;6;30;51;7;23;28;12;26;18;8;18;25
19436;Caulobacter_zeae;ND4;NADH-quinone oxidoreductase subunit M;35;11;6;6;3;6;13;33;6;32;46;10;21;28;16;21;23;8;17;34
19437;Loktanella_fryxellensis;ND4;NADH-quinone oxidoreductase subunit M;48;13;9;14;2;10;11;36;5;34;57;10;28;40;16;20;33;9;15;44
19438;Dongia_mobilis;ND4;NADH-quinone oxidoreductase subunit M;41;12;2;12;4;7;13;29;6;27;50;9;20;31;15;18;23;9;15;36
19439;Altererythrobacter_gangjinensis;ND4;NADH-quinone oxidoreductase subunit M;45;9;7;11;2;10;10;34;6;34;55;9;24;30;13;21;16;9;17;28
19440;Roseisalinus_antarcticus;ND4;NADH-quinone oxidoreductase subunit M;46;12;7;16;4;9;11;40;7;33;60;10;31;39;15;25;28;10;15;41
19441;Altererythrobacter_xixiisoli;ND4;NADH-quinone oxidoreductase subunit M;43;10;5;11;3;8;9;33;5;30;49;7;24;26;12;22;16;9;15;32
19443;Litoreibacter_arenae;ND4;NADH-quinone oxidoreductase subunit M;39;8;5;14;3;7;7;33;7;29;51;11;24;30;11;21;26;7;15;35
19444;Phyllobacterium_leguminum;ND4;NADH-quinone oxidoreductase subunit M;43;9;7;7;3;7;11;30;7;31;55;11;16;34;13;21;19;9;13;35
19445;Aurantiacibacter_arachoides;ND4;NADH-quinone oxidoreductase subunit M;54;9;6;11;2;11;9;37;6;34;55;7;23;27;14;22;12;10;17;29
19446;Thalassococcus_profundi;ND4;NADH-quinone oxidoreductase subunit M;40;11;5;15;1;7;8;32;6;31;50;10;31;31;15;20;23;7;13;36
19447;Fluviibacterium_aquatile;ND4;NADH-quinone oxidoreductase subunit M;44;10;7;11;3;7;9;33;8;28;56;8;24;31;14;25;23;8;14;38
19448;Thioclava_arenosa;ND4;NADH-quinone oxidoreductase subunit M;39;9;6;11;2;12;10;35;5;27;51;12;26;37;13;18;28;7;15;39
19449;Phaeobacter_italicus;ND4;NADH-quinone oxidoreductase subunit M;40;10;4;15;1;7;9;37;7;34;50;13;29;39;12;19;27;7;14;38
19450;Paracoccus_yeei;ND4;NADH-quinone oxidoreductase subunit M;42;12;5;14;1;7;12;38;6;30;55;13;29;42;17;22;31;9;16;42
19451;Ruegeria_conchae;ND4;NADH-quinone oxidoreductase subunit M;41;10;4;14;1;8;10;34;6;28;52;9;28;35;12;24;24;7;15;40
19452;Shimia_marina;ND4;NADH-quinone oxidoreductase subunit M;37;9;4;12;1;8;9;35;7;30;49;10;30;35;14;22;29;7;15;39
19453;Lutimaribacter_saemankumensis;ND4;NADH-quinone oxidoreductase subunit M;39;12;5;11;1;8;11;34;6;28;51;9;28;33;14;25;24;8;15;40
19454;Sulfitobacter_noctilucae;ND4;NADH-quinone oxidoreductase subunit M;43;10;8;16;3;10;10;36;7;26;50;11;31;38;12;23;27;8;13;44
19455;Gemmobacter_tilapiae;ND4;NADH-quinone oxidoreductase subunit M;54;10;7;13;2;10;13;39;8;31;58;14;29;37;15;20;28;9;16;41
19456;Oceanicola_litoreus;ND4;NADH-quinone oxidoreductase subunit M;43;11;7;12;2;9;8;34;6;32;57;9;24;35;13;20;23;8;15;34
19457;Hypericibacter_adhaerens;ND4;NADH-quinone oxidoreductase subunit M;40;10;2;7;3;6;12;32;9;26;50;8;20;32;14;17;19;8;15;35
19459;Croceibacterium_mercuriale;ND4;NADH-quinone oxidoreductase subunit M;43;10;8;10;2;8;10;29;6;27;49;7;24;30;14;23;11;8;16;33
19460;Oceanicola_granulosus;ND4;NADH-quinone oxidoreductase subunit M;43;10;6;12;4;9;10;37;6;32;52;9;26;31;15;20;25;8;16;38
19461;Oceanibaculum_nanhaiense;ND4;NADH-quinone oxidoreductase subunit M;40;11;3;11;3;5;11;30;7;23;54;10;24;32;14;20;20;8;16;39
19462;Tritonibacter_horizontis;ND4;NADH-quinone oxidoreductase subunit M;41;10;6;15;2;9;13;37;7;31;53;12;29;44;12;23;28;9;17;45
19463;Phenylobacterium_immobile;ND4;NADH-quinone oxidoreductase subunit M;39;10;4;6;4;7;11;33;5;27;40;7;22;31;14;22;19;8;14;33
19464;Sphingomonas_lutea;ND4;NADH-quinone oxidoreductase subunit M;44;12;3;10;2;8;10;36;5;25;51;9;25;29;17;20;18;9;17;31
19465;Paracoccus_sphaerophysae;ND4;NADH-quinone oxidoreductase subunit M;47;15;5;16;1;9;9;38;5;29;61;9;23;38;20;20;30;10;16;42
19466;Altererythrobacter_atlanticus;ND4;NADH-quinone oxidoreductase subunit M;46;11;6;12;3;8;11;33;6;31;49;7;29;27;14;24;16;11;17;27
19467;Sphingomonas_laterariae;ND4;NADH-quinone oxidoreductase subunit M;43;10;3;12;3;7;11;32;6;21;51;11;25;28;15;22;14;7;17;31
19468;Sphingobium_amiense;ND4;NADH-quinone oxidoreductase subunit M;62;12;7;11;4;12;14;40;7;34;58;7;31;28;17;24;16;14;22;38
19470;Roseomonas_rosea;ND4;NADH-quinone oxidoreductase subunit M;43;15;3;9;3;6;10;30;6;25;49;7;23;30;16;22;19;10;15;40
19471;Ensifer_glycinis;ND4;NADH-quinone oxidoreductase subunit M;38;11;5;10;2;8;10;29;5;27;55;12;20;28;14;21;23;9;19;35
19472;Martelella_endophytica;ND4;NADH-quinone oxidoreductase subunit M;36;10;4;9;2;4;11;32;7;35;48;9;23;37;16;23;25;8;20;33
19473;Sphingosinicella_humi;ND4;NADH-quinone oxidoreductase subunit M;37;9;4;11;3;6;13;31;5;28;54;11;25;31;17;20;15;10;18;28
19474;Rickettsia_helvetica;ND4;NADH-quinone oxidoreductase subunit M;31;4;6;6;4;6;13;29;8;51;53;18;13;35;10;27;17;4;22;24
19475;Limimaricola_hongkongensis;ND4;NADH-quinone oxidoreductase subunit M;48;12;7;14;1;12;10;38;6;30;57;13;24;41;17;21;28;12;15;48
19476;Ruegeria_atlantica;ND4;NADH-quinone oxidoreductase subunit M;42;10;4;13;1;7;10;33;8;26;53;8;29;34;12;25;24;7;15;41
19477;Limimaricola_cinnabarinus;ND4;NADH-quinone oxidoreductase subunit M;45;9;6;11;1;9;9;33;6;28;53;11;23;35;15;20;24;9;14;41
19478;Sphingomonas_montanisoli;ND4;NADH-quinone oxidoreductase subunit M;46;9;5;10;2;6;13;34;5;25;57;9;26;27;17;19;18;9;17;34
19479;Chelatococcus_reniformis;ND4;NADH-quinone oxidoreductase subunit M;38;12;8;9;1;7;11;31;7;30;48;9;23;33;16;20;19;9;19;40
19480;Loktanella_atrilutea;ND4;NADH-quinone oxidoreductase subunit M;44;11;10;13;2;9;13;40;6;28;57;11;33;38;16;23;30;9;15;46
19481;Pseudodonghicola_xiamenensis;ND4;NADH-quinone oxidoreductase subunit M;40;9;6;13;1;7;10;35;7;27;51;10;29;37;13;20;28;9;14;36
19482;Salipiger_aestuarii;ND4;NADH-quinone oxidoreductase subunit M;35;11;6;16;1;12;9;37;7;28;53;11;30;38;12;26;28;9;14;39
19483;Nitratireductor_soli;ND4;NADH-quinone oxidoreductase subunit M;37;9;5;10;3;7;9;32;6;30;53;13;23;35;15;18;23;9;15;35
19485;Pseudopuniceibacterium_sediminis;ND4;NADH-quinone oxidoreductase subunit M;40;11;8;15;1;9;10;39;7;33;58;14;33;38;14;29;28;10;16;41
19486;Sphingomonas_insulae;ND4;NADH-quinone oxidoreductase subunit M;42;12;4;9;3;8;10;31;9;26;53;6;22;26;12;26;20;7;19;24
19487;Roseovarius_confluentis;ND4;NADH-quinone oxidoreductase subunit M;39;9;5;10;1;8;12;34;7;32;55;12;27;32;14;23;26;7;14;35
19488;Halocynthiibacter_namhaensis;ND4;NADH-quinone oxidoreductase subunit M;40;9;5;13;2;8;8;33;6;33;52;8;29;35;15;20;27;7;14;38
19489;Sneathiella_limimaris;ND4;NADH-quinone oxidoreductase subunit M;34;10;3;11;3;7;11;31;7;33;51;10;22;31;13;20;25;8;15;36
19490;Sulfitobacter_undariae;ND4;NADH-quinone oxidoreductase subunit M;41;11;8;16;2;10;11;39;6;29;52;12;31;39;12;27;24;9;14;44
19491;Roseospira_goensis;ND4;NADH-quinone oxidoreductase subunit M;36;10;2;9;3;8;9;28;6;19;50;9;23;30;13;16;22;5;14;44
19492;Sphingomonas_changbaiensis;ND4;NADH-quinone oxidoreductase subunit M;36;10;6;7;3;6;9;30;5;25;52;6;20;25;13;24;20;11;15;29
19493;Sinorhizobium_saheli;ND4;NADH-quinone oxidoreductase subunit M;35;10;6;8;2;7;10;30;5;25;48;9;20;28;13;19;21;9;17;35
19494;Sinorhizobium_americanum;ND4;NADH-quinone oxidoreductase subunit M;38;10;6;10;2;8;9;29;5;26;54;13;20;28;14;22;22;9;19;37
19495;Sulfitobacter_noctilucicola;ND4;NADH-quinone oxidoreductase subunit M;48;11;8;14;3;10;12;36;6;27;51;12;32;40;12;23;25;9;13;45
19496;Sulfitobacter_pontiacus;ND4;NADH-quinone oxidoreductase subunit M;44;13;7;14;3;10;12;37;6;28;55;7;32;41;14;24;31;9;15;44
19497;Caenispirillum_bisanense;ND4;NADH-quinone oxidoreductase subunit M;38;9;5;8;3;7;13;30;6;26;46;12;28;31;13;19;22;8;16;38
19498;Paracoccus_endophyticus;ND4;NADH-quinone oxidoreductase subunit M;45;14;4;15;0;6;6;33;5;27;59;8;22;34;18;19;27;9;14;37
19499;Parvibaculum_indicum;ND4;NADH-quinone oxidoreductase subunit M;39;11;6;11;3;9;10;32;6;26;54;8;23;29;14;20;23;9;15;33
19500;Litoreibacter_meonggei;ND4;NADH-quinone oxidoreductase subunit M;38;10;5;13;3;7;8;34;6;29;48;9;25;31;11;21;27;7;15;36
19501;Poseidonocella_pacifica;ND4;NADH-quinone oxidoreductase subunit M;44;10;8;15;1;13;11;41;7;32;59;12;30;39;15;25;26;9;15;42
19502;Sphingomonas_histidinilytica;ND4;NADH-quinone oxidoreductase subunit M;42;8;4;7;2;6;12;30;5;25;47;7;25;26;14;22;15;8;17;31
19503;Pacificimonas_flava;ND4;NADH-quinone oxidoreductase subunit M;40;10;4;10;4;7;10;31;5;22;48;7;27;29;14;24;20;8;17;44
19504;Sphingobium_phenoxybenzoativorans;ND4;NADH-quinone oxidoreductase subunit M;55;10;6;13;3;9;13;39;8;31;55;8;30;26;16;23;19;13;20;38
19505;Ketogulonicigenium_vulgare;ND4;NADH-quinone oxidoreductase subunit M;42;11;5;9;2;8;9;36;6;27;60;7;24;32;19;19;23;9;13;38
19506;Sinorhizobium_terangae;ND4;NADH-quinone oxidoreductase subunit M;39;10;5;8;2;7;10;29;5;22;48;10;20;29;13;18;22;9;17;34
19507;Sphingosinicella_vermicomposti;ND4;NADH-quinone oxidoreductase subunit M;58;11;9;9;3;9;15;41;5;26;68;7;26;33;19;23;18;14;21;41
19508;Camelimonas_fluminis;ND4;NADH-quinone oxidoreductase subunit M;38;14;5;10;2;8;10;29;8;30;53;9;22;33;16;19;19;8;14;32
19509;Roseivivax_isoporae;ND4;NADH-quinone oxidoreductase subunit M;46;14;9;14;1;10;15;38;6;30;62;10;24;37;15;22;23;9;15;40
19510;Rhodovulum_sulfidophilum;ND4;NADH-quinone oxidoreductase subunit M;43;12;5;13;3;7;8;36;6;30;53;10;23;32;14;18;27;9;16;37
19511;Alteripontixanthobacter_maritimus;ND4;NADH-quinone oxidoreductase subunit M;41;10;6;11;2;10;10;30;6;29;49;7;27;27;12;19;19;8;16;30
19512;Belnapia_moabensis;ND4;NADH-quinone oxidoreductase subunit M;45;13;4;8;3;6;10;31;6;22;54;8;17;31;15;19;18;8;17;41
19513;Novosphingobium_guangzhouense;ND4;NADH-quinone oxidoreductase subunit M;37;9;3;8;3;7;9;33;6;27;50;7;23;26;13;21;17;8;17;28
19515;Chelatococcus_asaccharovorans;ND4;NADH-quinone oxidoreductase subunit M;39;11;3;9;1;5;9;27;10;20;47;9;23;30;15;22;21;8;16;33
19516;Reyranella_massiliensis;ND4;NADH-quinone oxidoreductase subunit M;38;10;4;8;4;7;12;31;7;22;59;13;18;33;14;19;20;10;15;38
19517;Pseudooceanicola_onchidii;ND4;NADH-quinone oxidoreductase subunit M;47;10;8;14;1;10;12;40;6;33;58;13;34;37;14;24;29;9;16;39
19518;Puniceibacterium_antarcticum;ND4;NADH-quinone oxidoreductase subunit M;36;11;6;11;1;7;10;33;6;27;49;10;27;32;13;24;24;7;13;37
19519;Sphingomonas_indica;ND4;NADH-quinone oxidoreductase subunit M;48;11;6;13;3;8;13;33;5;28;58;9;23;28;18;21;16;10;20;35
19520;Roseospira_marina;ND4;NADH-quinone oxidoreductase subunit M;38;10;1;6;3;6;12;30;8;20;51;9;22;29;13;18;20;5;16;39
19521;Polymorphobacter_fuscus;ND4;NADH-quinone oxidoreductase subunit M;46;13;2;13;2;7;9;33;5;24;57;6;23;28;15;23;19;9;16;37
19522;Ruegeria_intermedia;ND4;NADH-quinone oxidoreductase subunit M;40;11;4;14;1;8;9;32;6;29;54;9;27;34;12;24;26;7;15;40
19523;Pseudaestuariivita_atlantica;ND4;NADH-quinone oxidoreductase subunit M;39;9;5;12;1;9;10;33;6;35;47;12;29;32;13;19;25;8;14;34
19525;Paracoccus_alkenifer;ND4;NADH-quinone oxidoreductase subunit M;50;14;4;16;0;9;9;37;6;28;63;10;26;36;18;23;26;10;17;41
19526;Marivita_geojedonensis;ND4;NADH-quinone oxidoreductase subunit M;42;12;7;15;1;14;11;39;8;32;57;11;29;36;11;25;26;9;14;37
19527;Litoreibacter_halocynthiae;ND4;NADH-quinone oxidoreductase subunit M;38;10;5;13;3;7;8;34;6;28;49;9;25;31;11;20;28;7;15;36
19528;Paracoccus_chinensis;ND4;NADH-quinone oxidoreductase subunit M;42;15;3;12;0;8;9;34;5;30;54;7;23;38;17;21;27;9;14;34
19529;Azospirillum_thermophilum;ND4;NADH-quinone oxidoreductase subunit M;36;11;5;7;3;7;11;30;6;22;50;10;20;28;14;16;18;8;16;38
19530;Novosphingobium_rosa;ND4;NADH-quinone oxidoreductase subunit M;47;9;6;10;2;8;11;31;6;31;45;9;22;25;15;21;17;9;18;27
19532;Yoonia_litorea;ND4;NADH-quinone oxidoreductase subunit M;37;11;6;11;2;8;11;36;6;29;54;9;26;34;14;21;24;7;14;41
19533;Thalassobaculum_fulvum;ND4;NADH-quinone oxidoreductase subunit M;40;10;3;9;3;7;11;29;5;23;47;8;22;28;12;19;21;9;15;36
19534;Marivivens_niveibacter;ND4;NADH-quinone oxidoreductase subunit M;43;10;7;16;1;8;10;38;7;32;55;14;32;41;13;25;31;10;16;45
19535;Sphingobium_baderi;ND4;NADH-quinone oxidoreductase subunit M;64;11;6;11;4;15;14;39;7;32;61;8;31;27;19;21;15;14;21;38
19536;Ensifer_psoraleae;ND4;NADH-quinone oxidoreductase subunit M;39;9;5;8;2;7;9;30;5;23;48;11;19;30;13;17;23;9;17;33
19537;Roseivivax_jejudonensis;ND4;NADH-quinone oxidoreductase subunit M;39;12;6;12;1;8;12;36;8;30;51;9;23;30;13;18;21;7;14;42
19538;Rickettsia_asiatica;ND4;NADH-quinone oxidoreductase subunit M;31;4;6;6;4;6;13;29;8;51;54;18;13;34;10;27;17;4;22;24
19539;Magnetospirillum_magneticum;ND4;NADH-quinone oxidoreductase subunit M;36;13;1;11;4;6;10;29;7;29;46;9;26;33;15;18;24;7;17;40
19540;Planktotalea_frisia;ND4;NADH-quinone oxidoreductase subunit M;44;11;8;12;1;10;12;36;7;30;51;8;32;38;13;24;30;8;14;44
19541;Paracoccus_aestuariivivens;ND4;NADH-quinone oxidoreductase subunit M;43;15;5;14;2;10;10;37;6;28;55;10;29;40;15;24;31;9;17;43
19542;Sulfitobacter_donghicola;ND4;NADH-quinone oxidoreductase subunit M;34;8;6;11;2;7;8;35;7;23;45;6;26;34;11;24;22;7;12;41
19543;Lutimaribacter_pacificus;ND4;NADH-quinone oxidoreductase subunit M;39;9;7;12;1;8;10;33;6;25;51;10;27;33;13;22;23;7;14;42
19544;Sphingobium_estronivorans;ND4;NADH-quinone oxidoreductase subunit M;48;9;4;10;4;8;12;32;7;29;52;9;28;22;17;20;15;11;20;31
19545;Sphingobium_abikonense;ND4;NADH-quinone oxidoreductase subunit M;50;9;5;8;3;10;12;34;6;28;49;7;29;23;15;21;15;10;20;34
19547;Ruegeria_halocynthiae;ND4;NADH-quinone oxidoreductase subunit M;42;10;5;13;1;8;11;34;6;30;51;8;28;34;12;25;22;7;15;40
19548;Sphingobium_lactosutens;ND4;NADH-quinone oxidoreductase subunit M;50;9;5;8;3;10;12;34;6;28;49;7;29;23;15;21;15;10;20;34
19549;Lutimaribacter_litoralis;ND4;NADH-quinone oxidoreductase subunit M;43;9;6;14;1;7;8;34;7;30;50;10;30;34;14;20;25;8;15;37
19550;Azospirillum_halopraeferens;ND4;NADH-quinone oxidoreductase subunit M;40;14;5;9;3;5;13;31;7;23;46;9;25;32;14;18;21;8;15;40
19551;Ruegeria_denitrificans;ND4;NADH-quinone oxidoreductase subunit M;48;11;8;14;1;9;12;39;7;29;58;11;31;37;13;26;28;9;17;46
19552;Ensifer_sojae;ND4;NADH-quinone oxidoreductase subunit M;37;9;5;8;2;8;9;29;5;24;47;11;19;29;13;19;21;9;17;36
19553;Ancylobacter_rudongensis;ND4;NADH-quinone oxidoreductase subunit M;45;15;6;13;3;9;13;33;8;27;55;11;23;37;16;19;24;12;18;36
19555;Altererythrobacter_luteolus;ND4;NADH-quinone oxidoreductase subunit M;46;8;6;11;2;10;12;33;6;30;54;9;27;27;15;20;16;10;17;29
19556;Primorskyibacter_insulae;ND4;NADH-quinone oxidoreductase subunit M;48;10;7;16;1;10;11;38;7;35;55;13;31;37;14;24;25;9;14;39
19557;Kiloniella_majae;ND4;NADH-quinone oxidoreductase subunit M;44;8;4;10;3;5;11;30;5;26;48;15;24;26;13;19;21;8;18;43
19558;Paracoccus_solventivorans;ND4;NADH-quinone oxidoreductase subunit M;51;13;6;15;0;10;9;37;6;25;64;10;26;36;18;23;27;10;16;41
19559;Pelagimonas_varians;ND4;NADH-quinone oxidoreductase subunit M;44;10;8;17;1;11;11;38;8;28;51;9;28;40;9;19;22;8;14;41
19560;Thalassococcus_halodurans;ND4;NADH-quinone oxidoreductase subunit M;43;10;6;13;1;8;8;32;7;30;48;9;29;32;13;20;25;8;13;37
19561;Martelella_mediterranea;ND4;NADH-quinone oxidoreductase subunit M;40;9;5;9;2;3;12;29;7;33;49;10;22;34;14;21;22;8;18;34
19562;Elstera_cyanobacteriorum;ND4;NADH-quinone oxidoreductase subunit M;40;10;4;9;2;7;13;31;7;22;56;12;16;34;15;20;23;9;14;37
19563;Litoreibacter_ascidiaceicola;ND4;NADH-quinone oxidoreductase subunit M;38;10;5;13;3;7;8;34;6;29;48;9;25;31;11;20;28;7;15;36
19564;Tropicibacter_phthalicicus;ND4;NADH-quinone oxidoreductase subunit M;40;10;5;11;1;9;11;33;7;30;49;11;27;33;11;22;25;6;14;37
19565;Sphingomonas_astaxanthinifaciens;ND4;NADH-quinone oxidoreductase subunit M;44;11;4;10;2;9;10;35;5;26;52;10;27;27;15;18;17;9;17;28
19566;Oceanibaculum_indicum;ND4;NADH-quinone oxidoreductase subunit M;42;11;3;12;3;5;10;31;8;22;52;10;26;33;14;18;19;8;14;40
19567;Aurantiacibacter_xanthus;ND4;NADH-quinone oxidoreductase subunit M;46;9;4;9;3;9;12;32;6;28;50;6;30;25;16;24;18;10;18;33
19568;Pseudorhodobacter_psychrotolerans;ND4;NADH-quinone oxidoreductase subunit M;51;11;5;13;2;9;10;38;5;29;56;13;27;40;14;25;27;8;17;43
19569;Shimia_haliotis;ND4;NADH-quinone oxidoreductase subunit M;38;9;5;12;1;8;11;35;5;34;51;12;29;33;13;24;23;10;14;38
19570;Sphingobium_bisphenolivorans;ND4;NADH-quinone oxidoreductase subunit M;58;11;5;12;3;13;13;38;7;33;58;9;28;27;17;22;17;13;21;35
19571;Roseomonas_pecuniae;ND4;NADH-quinone oxidoreductase subunit M;42;14;3;9;3;7;10;34;6;29;52;8;20;33;16;21;16;10;12;36
19572;Paracoccus_alkanivorans;ND4;NADH-quinone oxidoreductase subunit M;43;12;5;14;1;8;6;34;7;24;55;10;24;36;15;19;29;8;15;37
19573;Thalassospira_marina;ND4;NADH-quinone oxidoreductase subunit M;38;10;4;9;2;6;13;32;8;26;47;9;24;32;14;22;22;7;14;30
19574;Litoreibacter_albidus;ND4;NADH-quinone oxidoreductase subunit M;37;11;6;14;3;7;7;34;6;28;50;8;24;31;11;21;26;7;15;37
19575;Aliidongia_dinghuensis;ND4;NADH-quinone oxidoreductase subunit M;40;12;5;9;3;7;11;30;7;30;52;9;18;32;14;17;26;8;16;33
19576;Rickettsia_raoultii;ND4;NADH-quinone oxidoreductase subunit M;30;4;5;7;5;7;13;28;7;48;52;18;14;35;11;27;16;4;22;28
19577;Altererythrobacter_aestiaquae;ND4;NADH-quinone oxidoreductase subunit M;44;8;6;10;2;9;13;33;6;29;53;10;27;29;14;21;16;10;18;30
19578;Novosphingobium_barchaimii;ND4;NADH-quinone oxidoreductase subunit M;44;10;5;12;3;7;10;36;7;30;56;6;25;25;16;21;19;10;18;28
19579;Tsuneonella_rigui;ND4;NADH-quinone oxidoreductase subunit M;42;10;5;11;3;10;11;32;6;30;53;7;24;26;14;18;17;10;16;31
19580;Puniceibacterium_confluentis;ND4;NADH-quinone oxidoreductase subunit M;46;13;8;17;1;10;9;36;7;32;58;10;30;36;14;26;29;9;14;39
19581;Sulfitobacter_mediterraneus;ND4;NADH-quinone oxidoreductase subunit M;41;11;8;15;3;9;12;37;6;30;51;9;31;39;13;21;31;8;13;38
19582;Novosphingobium_fuchskuhlense;ND4;NADH-quinone oxidoreductase subunit M;49;10;6;11;2;8;11;33;6;31;48;8;28;25;16;21;17;10;19;29
19583;Limimaricola_pyoseonensis;ND4;NADH-quinone oxidoreductase subunit M;46;12;6;15;2;14;11;37;6;27;58;12;26;41;15;23;27;12;14;50
19584;Parvularcula_mediterranea;ND4;NADH-quinone oxidoreductase subunit M;36;10;3;9;2;8;7;32;5;29;46;8;18;36;11;26;21;7;14;29
19585;Parvularcula_dongshanensis;ND4;NADH-quinone oxidoreductase subunit M;39;11;4;13;2;8;11;33;5;27;48;11;21;35;13;22;20;9;13;35
19586;Sphingobium_chlorophenolicum;ND4;NADH-quinone oxidoreductase subunit M;48;11;6;11;3;9;12;32;7;29;54;7;30;23;18;21;16;11;20;30
19587;Thalassobius_autumnalis;ND4;NADH-quinone oxidoreductase subunit M;45;13;7;13;3;9;15;39;6;31;58;10;31;37;15;26;28;10;17;47
19590;Amylibacter_cionae;ND4;NADH-quinone oxidoreductase subunit M;21;1;2;5;0;7;2;11;4;8;21;5;17;17;7;13;10;4;4;14
19592;Parvibaculum_lavamentivorans;ND4;NADH-quinone oxidoreductase subunit M;35;8;4;5;1;6;5;28;6;19;31;6;15;23;10;15;13;8;12;27
19593;Rickettsia_honei;ND4;NADH-quinone oxidoreductase subunit M;27;3;3;4;2;7;7;23;7;34;36;15;11;25;9;21;12;3;15;20
19594;Roseospira_navarrensis;ND4;NADH-quinone oxidoreductase subunit M;24;3;0;3;0;2;4;10;4;7;24;5;9;11;9;8;12;3;6;15
19595;Ensifer_mexicanus;ND4;NADH-quinone oxidoreductase subunit M;18;2;0;4;0;4;1;9;3;10;21;6;10;12;8;10;10;5;9;9
19596;Magnetospirillum_magnetotacticum;ND4;NADH-quinone oxidoreductase subunit M;17;3;0;6;0;3;1;8;5;9;20;6;10;12;9;11;8;4;9;16
